ID,Mean_Salary
job_b572babb379a324f,127609.35809184088
job_afc3c2b8d432f541,141133.35801163636
job_0220ec51b06d5c03,137016.23846160786
job_2701a5e168b6b253,124348.15924008668
job_6307638fc2f39a22,132027.58926259752
job_5f19f0704399b75b,135417.30620087142
job_1b71afc5c2014747,145251.84091725692
job_3f1fbc7d13d76d93,126863.8635942393
job_21900154a48648e4,145286.19947488117
job_9938dc980481900c,118763.39078510061
job_7bc58256f8f28c27,138471.15499746567
job_fd52886920d41ac3,128881.43602070922
job_4edcfeb1f07c6f1b,95506.42284110148
sj_da80f53cee6a88c9,111701.3129841355
job_af88981b787cede9,131781.5951446303
job_05fccbe4a399e0bc,135479.8178335891
job_ab81681e44b66387,133813.99446228443
job_31b99fd35c86ec6b,116571.79949770565
job_e07e0154b98c9398,135280.66400793294
job_da5880aaf133a90d,107150.96504400307
job_cf39d9c36c1a26a5,145235.42502354656
job_560410e815d16636,124531.80451433083
job_9e4dcb0884e87d49,144632.11557404732
job_6a27f85703aa8643,126348.00230496703
job_f0385f7c3d8698f8,140890.85973808417
job_b91b3ddf18ec677b,81954.20396900026
job_2c174208290db1f8,134526.56942454132
job_ddebb8d323217e27,125486.2229872675
job_3974b15aa2af9ee6,86744.4391950502
job_614c4d5c88a88614,122424.82530550227
job_1cf59b05911ee555,123700.37572931076
job_98bc79ca66f54e8b,141100.74470270018
job_6aebb12e85788d66,136513.61729993456
job_c4d6f9f0c8dbcd50,146361.64223823923
job_229a14e60f554ee4,140817.80873419793
job_e8e30813da671771,138019.35634157213
job_ee4026a817cace66,139092.47275419784
job_c567ee2def564901,106687.83955568331
job_e1c4c5114643ad3e,124487.91820277034
sj_7e1bf112d92b486f,128738.93451343292
job_a143a6d0d74facea,132552.9684112948
job_ff2c70294577bc12,131725.06953665148
job_517e566f7370aac3,147922.84733879365
job_706c6bb86498ee61,128560.78480648455
job_def7996e766bfe2e,133971.83275128494
job_390563e6ebe69fc9,132749.31396000012
job_3770f9ad49955e32,129088.74395873713
job_67fb85acb6bd7175,112603.18011557523
job_d0867cb9d22c66e8,140362.3367538718
job_84be961e64fdf3b1,125426.21681174978
job_4a794e565f16af79,143926.20990589904
job_5cbc5a94b36617c8,123737.45942565089
job_b5f86ae8659b62d3,141158.57427163565
job_e545ebf7e41eda02,142654.05961571663
job_1cc346cd7e394e10,108360.55402898119
job_8bc9704644e92bdc,130738.54040815297
job_3967658bb87ae4cf,108760.55780260725
job_f1804ed89c8c5682,112296.94554655491
job_69e61aadb1c1ffc3,121374.59063035854
job_0dae46bc0b648bcc,113390.0828103342
job_cb1e506c87a1a960,133878.6285860972
job_5d8f5ecd6926f3d9,90574.10409555549
job_f3d98f3f5516bc23,86630.74168862375
job_e655cbd71834508f,138906.03851489123
job_eea63a05a5c4fd5d,111536.50995842654
job_c1fd8c65adbd88a0,114158.47305370198
job_1a17261d8cc5587b,139732.60995958958
job_d456ec34ec759e9b,118687.06520799152
job_ff3e2cb1d12661a5,143270.4977584758
job_df949c477ca32719,127864.84801836788
job_5fcb58c8c4491b3a,122775.89985675257
job_aea570ec8acf0cdc,140666.53013971503
job_776861363ee2d09e,140451.3002252938
job_a591c34bcf1fa37d,136815.6439751056
job_676b6893c751149e,116993.14687374956
job_e98ae21e3076a06f,141535.599384095
sj_4fa232987ef36028,136108.4161897663
job_f2ba81981174a5b5,125991.76342968871
job_2f8dba98b12f5a45,137359.96341467195
job_ce330e8d3700e872,112485.15467361483
job_2d2be696562dddd5,92797.54082711675
job_7c5b8be660ee1e3f,134708.41924304143
job_88d7ad425efba28c,138827.34498940787
job_13a6d3a0de5409c7,119932.35730324022
job_34e215ade72b2126,146046.2879610231
job_81401e8d2aad2eea,134893.97091743996
job_48c10aeddd46c8f7,118600.13736843444
job_26fe553bf27a6443,147993.639987923
job_f05b87916d1e8873,101406.79013745829
job_b2cdb63c1eaf1ed7,129437.03279629581
job_d8b516fa03f5e87f,106529.37215115709
job_1f282034cf5a4c35,135262.28102484997
job_1832f18e814a6d52,136425.6198002874
job_b0eaa4848f432ac7,123121.51948650487
job_3a631f380a32e6ed,130984.84224994355
job_2f6059238dfb96be,132026.8931308408
job_af60c2bd83c57b12,142996.71206308404
sj_79fdf6581d9390bc,114224.29382303575
job_29c36c64f7547a10,69182.03409719162
sj_8b1aa7a8a77ca4ab,122798.9980212787
job_4b6d04854af1e644,109351.99155900173
job_e918412cdf519858,123581.1374356822
job_a6d189ff44c9a864,143810.96379318612
job_f6ff5dd109d5c314,137324.6447515536
job_9331cc64a1625785,134853.52774612178
job_896bf2c6b52cc005,133636.98556862934
job_0f50e5d115eae351,108922.78031998762
job_66a01865ffb9b575,138021.13380716782
job_a1e03af054383dba,141586.1785136799
job_80ec6179fa07708e,131594.07905150764
job_0f775a3814a0771f,123897.20582279975
job_5554bccf36b8a285,127956.07595846505
job_79011eeef1afa7f7,109976.79216493355
job_39bfc5e8624c3640,120296.77893984056
sj_7c14f544bf4b5213,143749.26174826708
job_f89c6931bd0966b1,114826.4840527843
job_3f25565bb4791239,132729.17184847005
job_dbfba5298f0278f7,144963.47260297948
job_53137264af3e3ed2,127031.0117002998
job_554a1662a9e5fb83,141516.3658147924
job_5e9ffe1c8d1e35eb,100077.35332571404
job_00464cc89d4cc22e,148110.88607376095
job_d643625ddc68d426,123817.01877409616
job_8a11934c766e57d0,148022.57701581187
job_acc93a2920c5c259,109091.26581350458
job_3681d430dd048fbb,131199.8541715769
job_910223b8719c5886,119979.20801112003
job_58473df91feebeba,131252.45723493793
job_ac5f9fe1b99dff6d,136435.61902579156
job_620c3de951346c07,131545.3135441924
job_e059a933eca99b97,121007.79625561519
job_82086b1496cb06a4,115176.965642691
job_2ff88adc7e9076f3,136264.66743459986
job_590907524474fa0c,134203.05875919468
job_cc6b2c21418d69df,134327.77957052848
job_227a4708135014c5,141647.9613762352
job_1b955a0d101b54d1,120721.17226391606
job_45361c76afdceb74,137167.00206414692
job_85aedd19ffb22a78,143584.315607149
job_41389fc275c324ef,117571.27933996805
job_725db40a3e55a474,136096.44806304172
job_26ef1ecb630be684,122764.85383813785
job_679075dd3c1fa128,126531.42254685775
job_87cc2fb5302bec28,143710.90893128654
sj_1e4b9f3ada2d9d10,104803.8982043787
job_65fde18be52374e3,111584.00269373672
job_96c48d58006b0c47,105408.91995097444
job_9d35afe739261874,95428.43548837422
job_0a50c686289a4481,132688.690595489
job_7756219e0b287b0a,120465.5903904876
job_72fe069d91e391c0,138662.20000072254
job_6254fdbef5d04e05,143652.4579166316
job_032cc36d36f64675,99725.93193790698
job_4ef5f6d7d489e586,148542.2011781932
job_faf8a591417bc84c,139584.02494706295
job_fbe4c9f9e4ac435e,106380.62895976978
job_f41ada571d4af4c6,122123.6018862487
job_346ed33d587c171e,148095.54394533648
job_b6e299907fea9768,134936.29696185788
job_1a133106b2198d3e,99710.89538198477
job_2fd7d75c0bdd4956,105212.34440966377
job_0092a7ca22456549,105959.55142714514
job_e4b844f77f664ce7,134314.41696041793
job_335cd9d3ca153f95,97814.64802059368
job_a63d6f89936f7172,139896.96982311504
job_7cd6b890b1194816,117239.04399692605
job_5ee7f968b7b3bc33,142984.33685219445
job_f3fe5a769cd76162,112195.09917739968
job_8c42620658b9132f,134899.51299819435
job_5bd3f230616f3439,143615.08440756844
job_f261040ec1d82033,140022.79851896004
job_af1b486ea5cd5e12,131602.53247886623
job_ca6dafac92dc82dc,148792.93089543327
job_b468f5a7e9241928,140108.3595615086
job_47f540bbbe52f5e4,132991.58065746643
job_f30018f9f4e0fb77,111561.99720212839
job_7b06ea9e7647cbfe,85077.18062766157
job_2db1ece16326c5a7,105666.07625689737
job_30147b3bc8be7e52,130583.88494230194
job_6469ed5ec80855f9,137567.19418150396
job_b24f5f827d5a0e6c,100711.47059535787
job_1b068e5136595f4c,136232.634847144
job_c3f762e4f89cde19,120656.86056862475
job_a5750bfb8c10e0e7,123345.1033094717
job_39e6b914562b032d,129232.11224865854
job_4ec3d321213999c8,119614.99371154983
job_708e8b2d3be46d18,124902.04968014621
job_c1a6a8666c797e8c,74835.10577561302
job_9a2ce92d080bd7d1,138088.57685430144
job_02056249601be2af,139873.34216104352
job_a72cc1c27f60f82c,118598.11746254124
job_84963a2b1510fb66,99123.88502888469
job_8b35fdafad64eda5,117220.76084412355
job_eddabb882134b2b9,122401.02550647443
job_cfea57fa466cd471,114865.06091987772
job_36ab5c452425ccdf,122310.11130070809
job_c4d14ab78e29a107,133743.7730244002
job_d30544598ab528de,131103.94184697396
job_c030b6f53566cb16,120231.94199734903
job_49a0ee43dfac7c33,109923.80811516082
job_c302394600d3f8e5,130865.85644908805
job_cb470f01239a92b8,125655.82790111992
job_8615d85927dce152,106855.19632532672
job_23d4cb68df28ed10,118552.79342566096
job_02b20109c400ca4d,137182.33794785006
job_f47e3c9c390a9c32,127902.08589874818
job_4d7a83be60b345f9,97775.93620701905
job_891f646d04b2d1d0,141504.8098427006
job_8ede76c8d733aa9e,136186.1561832804
job_13698a9d6127d7ca,133759.41144912722
job_1ea291aec53b1080,138568.12220535972
job_0c6c9480be815440,101511.81252400519
job_61d6ab719ce58f20,83820.46071967934
job_f305930dfd080617,133652.41629625933
job_d89aaf72930a4a02,135341.99764224509
job_d6d6dfcf9205d3fb,136052.3522126947
job_226e8a1fd8313c1f,106396.08677763003
job_8ab2fe7e57cda7ad,105286.20894538506
job_966533add45fdbf8,133786.8984131578
job_353cd57cdf7912d8,133403.47637375002
job_8d316308efb1493c,139756.17138504723
job_3454787bae02fdba,104289.96421149439
job_5dc77b2f8d50709b,134774.51569109363
job_cd7fd6947056692b,125095.26321626673
job_5c283a1990af054a,139621.45003260573
sj_2e4e55e58b1bca29,125606.00758497257
job_1de26c8ef36bb5c4,139039.93555576383
job_66ddd933ea894f25,133433.58746391302
job_38cec4200f37bca3,139585.15559386177
job_6af1bea72f497c57,113473.39464636036
job_600014f64c675c75,104484.63408051943
job_048413b616836fb1,139375.4753506112
job_66f4f9295492fa84,140903.1384946389
job_2b4788226d2daf04,105066.4544150026
job_107e917ff8b3fe7c,149081.04402399168
job_94b511a804edf9e7,117299.29515388646
job_2e289d30f3317a8e,140720.20754197508
job_4f755a32f453f6c7,138710.78036816738
job_76cb0b6d39882017,111810.7991577615
job_30ea2c4ac8ea5fab,104761.71899846962
job_d26d1ccb00366657,135488.75260901963
job_161ee77003efadb4,140284.2358962596
job_960b79d9cd211f79,137923.73479455055
job_41e86b98e6740ba3,137243.3955220749
job_243cad43333dde25,140505.64542054082
job_d2b07e5b370c68a9,140361.29495113977
job_bcb89463dcd1a761,141233.15610736085
job_4bc584e81aef515a,113012.55813909523
job_816e71d8dfc18c56,71201.25268191064
job_2e20b1c91e96e820,141519.41628438135
job_408bb4a85eb300e8,133258.4521504474
job_6302bd10f2b37b51,122987.90872798389
job_e937a55fde825a1b,120393.80553846079
job_f59fd3b955cf73a8,101865.38329928083
job_698e4b6621f8e3dc,142279.89022505912
job_85deedb073fb8b0a,100380.07344125657
job_602a2cbe52bb6c6b,148047.54881474428
job_d2f75a90ac4ae69d,124581.01065382035
job_f28a514defac8927,101657.86211068863
job_f930f8415ca5e8d9,125413.14339003728
job_9aad9ff32c94b2e3,88639.63189665822
job_88db5628884658f3,97774.34010014703
job_c3b00b1771b7dc46,99192.88234372516
job_965b4f2e62a2df42,137966.17676105903
job_1f49cf9623a05223,127883.18482608441
job_16e7bfcf0709c72e,137564.0462077983
job_159897d5e681732e,107976.9291064855
job_bac2f928fcafbf5a,137024.819638116
job_5a432cb12f517dc2,123204.49394755217
job_b08f3f8170f51cb6,118429.32701531604
job_078831484ee096ed,122552.66392584321
job_708db985349f5e22,132376.58126072923
job_49a9e529a69a0f2e,128166.57824622715
job_75bf897f6b4942e3,112803.14302710844
job_d4403acbca158b0d,132292.00936680438
job_e342753385e58117,133954.88671300703
job_c2d9ffe2072672a9,141812.63247286866
job_afd95c02fb3f5367,140145.09550602583
job_1f2ebacc78388a05,136347.30456899962
sj_3e5f93c9e7da14c0,139532.2502397867
job_c4f3a8ff27403bcd,129442.87038731715
job_2a0eb8851d1f97d3,145472.1832784159
job_3ba8f965b5d7e8c7,105403.58215292182
sj_33b98d6bdefc3225,131025.40126795645
job_618bbcc97d23c8b5,98179.69437085025
job_fc3852eb42c5d6e8,140345.62888074317
job_251c0359eb2b458a,128029.75062084034
job_28358598282b881d,145198.92565822953
job_2f3cc97f7975f743,120575.03585503495
job_4b29065ab2d5f5d1,115581.93372772203
job_bf65778912f1c3f1,119278.66561686383
job_0bd0d29cc291022f,132903.54621339423
job_34f22b3bd6589663,145922.58215929693
job_75411f5428848d89,138998.3122790743
job_07179816ae8c2201,126627.01279282261
job_74c0d75d4c678a71,102048.22588456131
job_4a1940626ac79d3c,134703.88859215006
job_d2066596dffa7ce3,140976.66713700653
job_4d401b75a8750a3d,131226.0722976248
job_068e2e5800fc0a90,137987.2434770204
job_e50ffbafa5ee8509,133474.166240839
job_5a283fdde570091a,96190.89199358638
job_f4cb796d33e6afe1,127396.76467118811
job_fed208d44ff787de,139990.02412663333
job_1516ca17de239411,116342.84201799953
job_cee43d57b7558851,138118.67674282563
job_5ab9555710134263,122281.15457769399
job_b429633fef2c8e85,144580.44040498417
job_439bd3487a3aaf19,126101.92482220785
job_6530fdb20c256881,108903.09802312212
job_2185923501220bb8,127072.32284163631
job_f9e3334428313c0d,122353.13930577142
job_d07a2d6a5c6f9728,84751.21436044632
job_502d5eff25d389de,105232.42727604038
job_d35b26c10f40416c,140309.50212179712
job_e19190df9c06db47,140873.99062385428
job_1f4557f41b9b6a07,105946.22569231407
job_17157813e21293dc,135871.09295607224
job_d10e79a967afa883,133416.7214287339
job_8b65dc6f87ddb741,144233.26943521824
job_5e3af4acb223390f,140348.89661536986
job_e9f54af9a5bf668a,132762.0285290706
job_fb11ee64c019d122,101609.70982632806
job_7eb762961bf2c1e6,129646.69895314447
job_9dab4e7b014ee17d,141425.15031859418
job_cceee8cd66a09acd,146695.62605194416
job_d428baad2bb2a28e,133492.347846679
job_5330a040d51834b3,100237.08650223466
job_7f0045b0d2928d62,141557.01930050203
job_3adf9e4b976ac7c5,96023.38760895845
job_b921aae374c11a84,120703.91962632052
job_9d6d5af0c6efb596,118994.75007241526
job_cb31af11fba96711,103418.71152073063
job_7197b356fe130a1d,106418.75100383113
job_55abb5cc74a3260d,122457.42500870743
job_5b10bb1d4a781174,122807.85737551481
job_b52c0fc951eae9b9,139968.086873475
job_5c130b8b3f840192,144231.69133564926
job_e1e3173e0a1aea93,140873.49710703487
job_37e83df49bd3bd15,131468.40933800105
job_aa10151ab9747275,141944.7052202752
job_159b8afdedb89ea7,136251.55293643582
job_e72ee23706d56b41,123015.32391371245
sj_aad603b15e636d90,137137.78581811377
job_51cba6591997770a,133868.02994272392
job_b64bf45d287cd636,135053.8406820554
job_d4a4658e43575812,139804.79969187418
sj_0436230bbd11bc88,142084.08476547094
job_bfef97fd1422bda1,129795.94818521461
job_51a139651e37c48c,103557.44757659601
job_938d593e0c544bed,141648.90397506673
job_c30acd1d4edf1dbd,143841.7545157434
job_f38cfdf864281f62,132309.1553394351
job_53459a2656763cb0,115340.76622657421
job_a186e459a3e0fd2b,139487.8918539505
job_a9f12d21b5118923,122559.51711593042
job_1ff06cf3c9c98b0e,135530.39455676667
job_09783db2c54ed9b2,113329.49878980749
job_f7a82602eabd3b52,127765.84595286183
job_dceac68c1426aedb,137978.34904456846
job_aeb5342f64780e1c,87302.9437769929
job_0ba41138b1ab2713,148072.0736130282
job_92a4f84a8bb34e69,96290.75523262803
job_61800c1ca6e98f9e,124586.27405997016
job_35be63e5938eeef7,139317.1903504125
job_061e6e27da2ee871,110410.53056428357
job_cbbd5adf2da845ed,107376.8192216841
job_3f879731dd38ce19,111256.77606344518
job_1ec55da36e8d12d4,108633.0290714194
job_590bb78e0ec20ef4,115366.52818270697
job_44773c0e7539c5ee,111078.37114376278
job_8544c2ea52ac60e8,142785.4805228602
job_02b4b6d88fbcb34b,131920.8333157646
job_9328723c576cca9a,143302.7266501077
job_918bd5b0e7ae9405,106348.54607947996
job_ff92b96776f02cf4,142691.65794786243
job_e7ddaf146515a531,130476.02720624427
job_c5efa4826b746454,135739.814959933
job_57672e6f8132b5a8,127394.30545026888
sj_f9ced0f3ee85e877,115232.48294887971
job_0db50b2d2defcad1,117582.82207194518
job_b51ae2aaf326e0b9,126263.81254388686
job_b367486922045d6b,99877.37674608102
job_1fabe11ad05d2e92,115687.29986849858
job_9151b35b78d0cfb3,99053.06324559246
job_aeb599f7819842fd,139693.33446207806
job_b8cf761937ba64c4,103581.2653537289
job_ee4d31a8a27c508e,138305.94546242116
job_dbff6d84eae1cb8c,107520.2443614752
job_bb5ea699f912a89b,139074.70290010708
job_be4555ad59804edd,117360.04865705935
job_1f47f848e07b5d6b,141882.93995270747
job_fd60ddc42650056e,117067.49234233942
job_13333feb578402c8,133623.67151479598
job_d85f64899acde6d4,125412.35090921824
job_dbc5f9a38ec1362a,106741.93387133532
job_ab5534b4e4378584,129882.61663362477
job_b4912e92b48929f0,108766.49512263894
job_236e45bb59959dbf,101116.7263049251
job_4c7d63a0fec69000,146934.35278081882
job_cb194aaade70318e,138006.30342260574
job_911eae4c0eed45b8,139762.9566977304
sj_9e4e406e7fa693a8,133814.31126074126
job_acba00f6b5e182db,148225.68808070957
job_85044c907416c65d,96879.5015165066
job_092f0d2075bc352c,126169.1455090447
job_2c7a3ab0c66a474d,147696.4478912076
job_b1f16b453e0b3088,133382.41903229494
job_6fc319cdc913bff0,109942.87085087222
job_6b14af9e24b72754,141022.96647673304
job_7c30323fd00fcb08,121520.00792422333
job_d61554d86942d6d1,133820.43889831292
job_20efefedae514530,110683.90588483374
job_6c46a20db1bb0f27,123267.84954367821
job_3c28c22e589002d6,106673.93783095933
job_949499153307ee43,103267.67730873358
job_59a32a7800481328,148442.36079584382
job_863d9e8166df39d6,136935.4213558415
job_b5eb41990566cd53,146578.93977110548
job_c3ca6e1b084e26ce,132200.40721879905
job_b9f914e4d5cbd561,144909.4635752784
job_060c996f7f1da7ef,125145.07738338155
job_ff243db5481be9b5,140655.93053379867
job_bc1fe4d60c81e3d7,103107.32992794753
job_6ea5ca2d0a6215f5,150567.39797997387
job_f424f81d9d6c1f28,125090.52277471799
job_02ef4a8d646b6f79,110868.52581136618
job_a8b6736b09885b23,137212.25796536595
job_01101c023354409d,119579.79603211158
job_4e2c748c612908d2,138384.52067379327
job_f09cad160efd070f,138733.25037859054
job_baa70c5154cc8a42,132503.7712240821
job_96c4243843042893,141120.04453216592
job_c56cc211c630fec9,131078.36824938486
job_e613cbec90b56d5e,134182.01561720524
job_8cb392f50aee90d9,116915.31117608966
job_c31d736786a54343,124627.27352045264
job_4116b5d6f22c2b82,137897.252787831
job_f00b13355b3bc9d3,131731.93220883695
job_743778a622ecd317,147812.48012824368
job_bc2b8c4ea2b062eb,109915.77411676574
job_98a6f4ee2cca72f3,101400.74977179972
job_cc97803e06935b07,136860.9058141905
job_18b950b2ed7c67d8,139492.26979417016
job_b6976bed4d655aa0,101522.63788314135
job_2239ed77a99956a7,145544.33835776
job_21515e4b906d4c8d,139539.94983393332
job_41197a94ce808e73,123652.27971331682
job_4e0e80ba654cde9f,143648.57462639132
job_a9f0f09271dd24bd,146860.65338421825
job_5c1eeda3fe897a0f,147258.28023047256
job_b26559e47355633c,120801.85628600622
job_71deb9034a42b076,130880.07735907816
job_2f9de5a8d1162359,128458.8120714253
job_efb400bb7d8779bf,119829.87317819583
job_ca85d4645ccebe49,137313.268940459
job_d6b14ff1e36f77d0,141968.21532304672
job_194800f302535e0c,114388.49140866537
job_8523db250ff6665e,136896.21324056413
job_52caef03805b992a,126220.89664268645
job_f96934f810bb45f3,144388.4968259752
job_f21ab1c09e0c2f83,138281.69034228212
job_199de76c5c49ac50,137282.54783850163
job_f215eca6252355c8,131235.89155917492
job_ceb8d3c1af3705ac,116918.64525203587
job_acc0d75fd8e1803e,124841.15824151166
job_4e318f40032dd9fa,113528.4663500076
job_64d19119850acbde,106970.58070433562
job_9c3498f6820c4236,120663.08208858094
job_bd229847232bf18f,140046.2276877966
job_216523e6c9a2d388,143637.3523887035
job_2f8d64b0ca3f2e92,107572.99422233367
job_d82af077785f766d,113580.97064147142
job_668cacaa878b3c81,117615.13470462788
job_d5c17e730d134a86,140586.38938745396
job_66cbf6e954be0f9f,140023.81025127112
job_0fd2067164362134,135986.8184589931
job_3fd08db296ca9f2d,102020.73922399672
job_0e7a6d673219cceb,115598.88397296629
job_cb63d0c8b54f03df,142213.43351561413
job_1455033fe99b17d2,113134.76677764067
job_8c8682b3e4af9506,102085.78040560965
job_6d0ea35a243c434d,128245.93707497437
job_a7b7903f0141f4f8,105424.82179126005
job_4c1a9d09418022fe,116576.09111134565
job_1fab3fee78b8d418,146653.34419960092
job_8234197ad0307164,140323.22566596395
job_5254082bcd3c660f,101327.08424146933
job_9d4b5ed58b2ae02b,136727.3460050447
job_a8d5ab80e235d9cc,99506.76380874118
sj_3504fa24e646646b,142563.20664308884
sj_8f17ae5f8b1905bf,95035.74996419242
job_66005e8e2e3de576,138094.69924080843
job_7b52e8eac91ace62,139908.85142591788
job_7c098b345f74a449,131862.30307610918
job_e0ae0959c0ec28f7,142449.50461853563
job_e36690af75568f73,142868.35568071765
job_380454f880c1cf32,139712.82019997746
job_121fede684a3fa3b,101262.69877540882
job_aeb43c53acd67717,124510.8209077346
job_23be43eb27d0d48d,103203.68327979336
job_5107e05507c83aa8,101380.02370794943
job_c21123f42f862ba0,117548.12790270585
job_3afaa9f7882efe1e,138494.48758741323
job_4d8ff9ed3e414464,130174.15980132206
job_543e02fdba171071,136908.03309740918
job_ce23d6492236b501,121700.98512124407
job_6b3a9b3fc5a69545,138089.8447954888
sj_f0883f677c2190a5,138483.53289775358
job_ac85b390b40025a1,119471.42325579237
job_3b5a610b8306e349,118015.59315321944
job_868f2e156d4b8228,125230.56627797346
job_fc7e79995ab943d7,140681.66644186195
job_38673041f58b0809,136829.37184308612
job_576e112f25882802,97908.43777149386
job_142bf9c56966d7b8,136982.24907539322
job_275317085e1ae5e7,133446.63445444783
job_2feb645a2b01a56c,139577.2539050806
job_c83a975c9ecf98d8,141040.4481689303
job_079f66ba77448db9,134528.75230468065
job_ed7635e0d2f21985,148284.19979800598
job_54235572cdd91fb1,138018.33482246485
job_338e04e7e9b62a1b,106094.26230196172
job_56fbea63b2b87ac7,104121.43789717447
job_c691510b9c46b26c,141445.83311783586
job_2f0feeb6e8ad180b,116955.09618428707
job_9c2d70af82c337b8,122198.160053931
job_7b2f027117c98a74,122632.63663402916
job_a698afeaf17bd543,138681.73008832592
job_8ae7df9af5ea05e3,124616.93112743238
job_cc663c14363ca1aa,127234.93489546145
job_3fff177d863247da,105435.1451791342
job_63f0dd2300bf19a1,141546.98921252723
job_a819339dab89da0c,134253.22062153046
job_512d27cf69e10bb1,139165.3093228469
job_26e8f4fa3faacdd2,131956.32635957754
job_f84f840e9a11786f,112823.39916326776
job_139dfe6a116a70e9,118310.55451826125
job_6e895c9722d26137,104082.56128778469
job_9d5576fbe6295e1b,145793.02466086007
job_729d986b1f26063d,141658.19922703053
job_234356e8bd54248a,128473.92346317471
job_727560171908cec3,122796.348441128
job_4165b9c026ffc743,150999.45868806692
job_1558fbc39272163e,99469.95144171274
job_664ecabb95228afb,124480.66837996355
job_405e5030e6860951,97527.03532167195
job_8c7f5cc2ec8b22a9,140527.53773335347
job_06001342bf592790,122629.13394489302
job_94e345f712c4cdc7,137740.19305209126
job_038e60cac70c97e7,149159.12894608214
job_0fa8e8003784a0e6,116590.66556123557
job_d721b093390f1438,131489.69058686748
job_5859c0a256d27dba,141310.10820548356
job_c6a9fa091fa18734,137370.14084324462
job_db3ac4e9d24024b2,137096.57873148995
job_a527999885af72d0,132244.84384507418
job_3574e8c656e72c18,118253.67266062206
job_11422b794f0a82d9,123373.73750408216
job_5ed3061c676ac10c,122386.47499602602
job_b8930bb1943f91cd,130249.22489849449
job_bed0dce61f5b6027,98511.62494747213
job_c9925e997e64bab4,125619.79858990252
job_b0f638252ec51705,113873.49485012615
job_9860ed5ab92f74f6,100338.79812289309
sj_10232242feb52d03,132267.8736294633
sj_0d07c8f56a94758e,142369.69604615806
job_2f74bff116f22496,137812.4729600664
job_351e14b84e203115,141433.12362225546
job_6b8cfd7e87934ffc,138438.97836846477
job_6b03a0cc0f4cb92d,137050.53589757398
job_648c80f7277825c9,112771.02415879662
job_2a0dde1c198bd7f2,109529.11550005115
job_49b2ef6197df6817,135783.20828826237
job_75312d4a340caab3,120135.37804554707
sj_de85f281ad43ba17,139774.49432033906
job_c41c001a21300ff1,131785.12933128834
job_8bd6bc9cd6299274,150997.39756198798
job_c6ac98db5949a15e,130926.94058259107
job_1d57e8d3b07ddd29,138214.30945352255
job_257e3c9cd57eb838,117265.45199107338
job_9c35f1a2c79004cc,124925.24344126027
job_35a49ab8f239a32b,125246.09852770065
job_8c3bce2c8b36b723,137991.2876980589
job_25c9ea10efd09fbd,145078.11019230098
job_64aa4e0147ed141f,141467.2836157207
job_03fe05ead17b95b8,107769.84128681576
job_90d016774d479c60,111305.58117374897
job_5e2370ccfa7bc926,136024.61653851968
job_67e1fe48b32603c0,141989.41986643858
job_f849f53f6588fab5,87830.11914429138
job_cc593920f3deb455,142540.92210086915
job_6bbd01e9670eb61d,88369.83803592155
job_68a0ed25148323f8,132640.93607570807
job_89906a147bf2b434,146648.37821830856
job_e5032d3f40f53bdd,137419.49733691575
job_b355762037edfa69,100004.65986550807
job_fe27399eb4b09fe0,115041.00167704209
job_a45eda4dd067d516,127043.22901364075
job_ec21d2092695f132,105382.9355409132
job_e84239a45feb02d5,143393.80160337136
job_4c10a0de4b3d78b6,137262.94948553105
job_82f03620ee494e08,105950.31246650624
job_c3014baee5d7222f,107394.72061621165
job_53da0e5c0cc7a29e,125835.3803189907
job_0f0c5c3646f7a55e,143677.31427619926
job_a616a4fa934d9eaf,131652.4409196059
job_f15092fb4dae70ad,123156.94362942425
job_be052d0c6a5307fa,138938.74243913172
job_1a441b2f3ae55c93,143051.50597896113
job_76a14cd1bd34095b,100424.68618219969
job_cd0691a3747ebaa8,139769.59156275532
job_a5158668262155f9,134886.91064586787
job_769c6abdc715848e,150271.3284723109
job_8db61625a4a856a3,144038.7424073011
job_1a7db0c64d15c032,136858.21339811065
job_0b1b2415569a4940,140337.16843403468
job_07119734a68c7013,106330.88845829984
job_4c5f0366076bc89c,119311.03957243814
job_252d72aca382d546,148289.74064805277
job_667a42ba3a6326db,139026.422454161
job_304d9695b32e106d,104953.6053089996
job_bdb2c8b666b0aa06,123897.41662657727
job_f9ba6e8492548784,141729.74012182676
job_72faef30660c5980,116153.63189466082
job_707ea6bf33ed05ab,124300.91510626697
job_b468d08bf0be86de,145595.22391365079
job_2a490b0b0f4468f0,110739.54533945088
sj_d0cf7ea00ab12df9,128512.58272191514
job_7883cf93817c82a0,137784.97186727863
job_a0f78e0fe0027ff4,124218.31408786416
job_57301a5046f37216,105248.05098740458
job_7edd246933f39f5c,122341.20033887576
job_8a5302744b3e7b41,140652.9691689419
job_eadd64f537a77ffa,121657.3485104411
job_a00e6dc8c9a43237,129360.09515532477
job_ce5c20e4ef07ec2d,114733.63775679132
job_208db89723134fc0,110380.56218838223
job_de3e5f7b42dee112,142710.67886961636
job_02d40a2fd8fe4496,152451.39488047519
job_d20206d0a45f948d,145862.60411486874
job_b2fbf58e23f7a683,101734.46110090255
job_d9b40178f4e10d65,150688.33149340958
job_e85ac6be2c742a7f,104408.4727225856
job_89e1fa46ff8fb276,124132.27290047261
job_8337c989e666bfbe,130881.27360049734
job_1fbb231197aa4981,142195.64320631756
